LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID38561,38561,734,22.287837982177734,14.162754031073415,24.141330494991518,0.0,40.618057295680046,828,0.75,1,,553.7567567567568,546.0,471.0,696.0,20489.0,49.990779930684,17332.108108108107,17126.0,16414.0,18725.0,641288.0,581.033790554186,0.028738802174546406,0.6189031078800715,-0.02913207090133032,-1.7901573175284924
ID38434,38434,734,20.67721939086914,11.108697693513461,22.700716969036527,0.0,39.04827730357647,796,0.75,1,,551.972972972973,551.0,470.0,769.0,20423.0,56.622770491544635,25618.135135135137,26057.0,20690.0,29268.0,947871.0,2178.445650791741,0.030427063657491402,0.5757043092379384,0.008584550853291404,0.2001870799201162
ID38307,38307,734,13.975289344787598,5.8708074138280555,20.811690524825817,0.0,38.0181091837585,775,0.75,1,,541.8378378378378,540.0,455.0,650.0,20048.0,35.121624799096764,15068.108108108108,14978.0,13529.0,16776.0,557520.0,785.7854097717837,0.02488161588813454,0.7490824195772463,-0.008147931533186948,-0.31505416839804695
ID38438,38438,734,13.893607139587402,11.192832990630977,24.045294633440818,0.0,39.097332928329706,797,0.75,1,,550.7837837837837,535.0,486.0,757.0,20379.0,56.091262507896275,23863.756756756757,23940.0,19847.0,27821.0,882959.0,2593.0854787878284,0.03377094542209595,0.6415563717368803,0.006923313985520611,0.1265521733066845
ID38567,38567,734,17.749269485473633,13.212353783405627,23.55247784929707,0.0,40.66711292043328,829,0.75,1,,552.1081081081081,537.0,482.0,689.0,20428.0,48.4428550996967,17511.864864864863,17290.0,16414.0,19886.0,647939.0,817.3194385089373,0.022138101648401846,0.4936909760289939,-0.03166749143335488,-1.4013922600748374
ID38312,38312,734,23.335346221923828,6.2570815761964855,22.08671589321525,0.0,38.11622043326497,777,0.75,1,,561.1621621621622,546.0,467.0,746.0,20763.0,58.34310085534893,15904.054054054053,16020.0,14262.0,16657.0,588450.0,645.3397875859208,0.03602664347061772,0.6689316509643276,-0.0038521564557692962,-0.1906029050428902
ID38185,38185,734,18.880571365356445,6.408621033756182,22.36739684088358,0.0,36.987941063940525,754,0.75,1,,564.5405405405405,561.0,492.0,671.0,20888.0,46.66821104265646,16289.54054054054,16156.0,14697.0,18291.0,602713.0,808.4738570154742,0.030516026031019033,0.716435675651047,-0.0017114693386117317,-0.06908533868352591
ID38443,38443,734,28.11264991760254,10.013352509428252,23.29394995365843,0.0,39.34261105209589,802,0.75,1,,567.6486486486486,547.0,486.0,715.0,21003.0,61.272712893631095,28005.64864864865,28168.0,24901.0,29929.0,1036209.0,1122.9115483177404,0.046566014556880475,0.8244131992609045,0.04984258898367116,2.3681351794272305
ID38571,38571,734,15.765166282653809,13.2286841451333,22.17880533519747,0.0,40.71616854518652,830,0.75,1,,549.7297297297297,539.0,481.0,670.0,20340.0,45.92061304798426,18371.216216216217,17773.0,16117.0,23753.0,679735.0,1732.543957036318,0.028651706019068298,0.6668891912867151,-0.03812195637472367,-0.8405021152813014
ID38575,38575,734,16.52785873413086,14.461510139831292,22.04327971812272,0.0,40.765224169939756,831,0.75,1,,552.6756756756756,549.0,488.0,694.0,20449.0,45.16946735108552,18075.837837837837,17724.0,16232.0,22059.0,668806.0,1179.9522474686448,0.02603792637378829,0.6210096625149045,-0.04566993900379511,-1.4662088204356483
ID38448,38448,734,18.19933319091797,11.085013434169644,24.656186483723367,0.0,39.14638855308294,798,0.75,1,,559.2702702702703,542.0,489.0,790.0,20693.0,59.08451980409488,24472.37837837838,25337.0,20116.0,28008.0,905478.0,2707.1904599023296,0.032476587145760766,0.5954813870941105,0.02483610339841084,0.43814353342756346
ID38195,38195,734,18.41636848449707,5.720620449267891,22.685025325527924,0.0,37.03699668869376,755,0.75,1,,556.7837837837837,551.0,489.0,646.0,20601.0,39.713652239175566,16219.81081081081,16166.0,14420.0,18508.0,600133.0,762.1830794150093,0.034197729548023824,0.9271936285407153,-0.015436995342369048,-0.6673224520901972
ID38324,38324,734,26.393657684326172,6.744883470766199,22.803463354508505,0.0,38.214331682771444,779,0.75,1,,562.4054054054054,573.0,464.0,666.0,20809.0,57.61773427776645,16695.108108108107,16572.0,14697.0,18291.0,617719.0,919.207925450064,0.04160126986510567,0.7797015404677525,-2.771683364797119E-4,-0.010070927644301848
ID38581,38581,734,22.115095138549805,14.857500117862484,22.333356238112266,0.0,40.81427979469299,832,0.75,1,,555.4054054054054,552.0,472.0,794.0,20550.0,63.64723065436523,18287.945945945947,18287.0,16232.0,20636.0,676654.0,1032.9479105385158,0.033375584785319004,0.5636782446417195,-0.028261581533190642,-1.02982538255622
ID38454,38454,734,21.974348068237305,9.856794895942597,23.992809773427847,0.0,39.29355542734265,801,0.75,1,,552.5675675675676,550.0,473.0,680.0,20445.0,50.14508978982917,27628.567567567567,27529.0,24569.0,29796.0,1022257.0,1162.4825814833753,0.02988401526313805,0.6394956655172209,0.03459076940356886,1.5892548056492737
ID38200,38200,734,25.803993225097656,5.824745992798644,23.61602403045961,0.0,37.086052313447,756,0.75,1,,573.2972972972973,565.0,476.0,701.0,21212.0,49.976586109488906,17197.08108108108,16922.0,15581.0,20378.0,636292.0,1181.582069806278,0.049118208224983854,1.0741412501507426,-0.007132606917554381,-0.20911148431516954
ID38584,38584,734,15.255768775939941,14.299066242433284,21.48120349919966,0.0,40.86333541944623,833,0.75,1,,558.3783783783783,554.0,489.0,687.0,20660.0,44.86235204077725,19694.513513513513,19032.0,16908.0,25440.0,728697.0,2447.3248277072485,0.03584758485104716,0.8614708634197473,-0.011144284137869515,-0.1813856331549731
ID38457,38457,734,21.11374855041504,10.328531588079386,21.570574613425997,0.0,39.39166667684913,803,0.75,1,,560.3513513513514,549.0,488.0,702.0,20733.0,49.61866596364731,26244.64864864865,27011.0,20835.0,29929.0,971052.0,2378.9493854806324,0.033505262113501806,0.7322268722165778,0.02550447317132971,0.5487371389173712
ID38332,38332,734,28.21155548095703,7.3913616215423135,22.686589372053206,0.0,38.31244293227792,781,0.75,1,,573.8108108108108,564.0,471.0,774.0,21231.0,59.37771647018107,17164.486486486487,17278.0,14697.0,18840.0,635086.0,979.3349677097102,0.04969400896508804,0.9149904174460058,-0.01051463731796674,-0.3724898749612409
ID38589,38589,734,20.40465545654297,15.71817589658615,22.089739946051964,0.0,40.91239104419947,834,0.75,1,,554.6216216216217,554.0,493.0,620.0,20521.0,34.87147142750819,20323.35135135135,20058.0,17065.0,23548.0,751964.0,1441.0612450593528,0.03329923998048816,1.0250964515774095,-0.007506862837108082,-0.21334076621736414
ID38463,38463,734,19.54312515258789,10.505827338213447,20.92129738406203,0.0,39.4897779263556,805,0.75,1,,565.4864864864865,551.0,475.0,662.0,20923.0,40.9163249283907,25328.27027027027,25566.0,20408.0,28459.0,937146.0,2193.146200839848,0.034063389839529425,0.9105342994738627,0.004866152303904635,0.11185242995418723
ID38208,38208,734,16.50916862487793,5.2385118572427185,22.922472687140303,0.0,37.18416356295347,758,0.75,1,,548.2972972972973,535.0,483.0,660.0,20287.0,44.64418891192451,16889.945945945947,16589.0,14420.0,19506.0,624928.0,1299.2812103865983,0.020828333655893178,0.5011675857379998,-0.008576723120184865,-0.22491445934955048
ID38336,38336,734,16.323970794677734,7.351718629119172,21.694728840310614,0.0,38.41055418178439,783,0.75,1,,554.4594594594595,552.0,483.0,632.0,20515.0,35.55011688884877,16030.675675675675,15859.0,14262.0,17470.0,593135.0,830.4787459336015,0.027611310390334428,0.8381406456175179,-0.018300317789377837,-0.7196698062375969
ID38212,38212,734,21.951616287231445,5.265630310512864,23.52560197858983,0.0,37.135107938200235,757,0.75,1,,556.5675675675676,555.0,461.0,724.0,20593.0,52.387732098979754,17896.0,18183.0,15150.0,20378.0,662152.0,1441.5934278121244,0.036308531427046514,0.7444540603814266,0.013473343276478766,0.3300701251108465
ID38468,38468,734,14.160760879516602,10.702618914903834,20.493776190100434,0.0,39.53883355110884,806,0.75,1,,554.2972972972973,547.0,498.0,666.0,20509.0,40.80704246468635,26852.64864864865,26604.0,22472.0,31285.0,993548.0,2256.9160031656793,0.027730771751155465,0.733027441000357,0.027512509997350283,0.6371546020597987
ID38597,38597,734,19.21499252319336,15.580864686206537,23.683770328843007,0.0,41.01050229370594,836,0.75,1,,559.081081081081,559.0,485.0,649.0,20686.0,39.78719669719168,19991.72972972973,20147.0,17012.0,21919.0,739694.0,1160.4142375473953,0.03221596589002157,0.87712610262517,-0.009580345457373957,-0.33329533745043893
ID38342,38342,734,22.2124080657959,6.963571464207531,23.557822411305434,0.0,38.26338730752468,780,0.75,1,,557.8648648648649,549.0,452.0,701.0,20641.0,54.7667590596513,17341.945945945947,17524.0,15667.0,18840.0,641652.0,862.4243266624726,0.0354990082351216,0.6984068604063165,-0.02244732945940182,-0.9234881772419818
ID38472,38472,734,16.56319808959961,9.396910983724466,21.840468732669382,0.0,39.440722301602364,804,0.75,1,,538.1621621621622,528.0,479.0,641.0,19912.0,42.537900429769365,22375.35135135135,20912.0,16360.0,29171.0,827888.0,3752.344276258186,0.020437095487843882,0.5067573320169574,-0.01230974213824286,-0.14863646458004626
ID38217,38217,734,18.444141387939453,5.7196483244792695,22.441749484585486,0.0,37.23321918770671,759,0.75,1,,554.8918918918919,536.0,486.0,706.0,20531.0,52.802979600157556,16087.837837837838,16115.0,14420.0,17656.0,595250.0,695.5097057200213,0.032257690238187205,0.6567878118425335,-0.010240452366126963,-0.47864543663400017
ID38348,38348,734,25.677051544189453,6.269446752901198,20.544707558999182,0.0,38.45960980653763,784,0.75,1,,555.4054054054054,536.0,470.0,735.0,20550.0,61.86699867882331,15013.81081081081,14940.0,13396.0,16991.0,555511.0,858.9361908080717,0.04069252897000802,0.7020584881567695,-0.017442499321541627,-0.6205985724074412
ID38476,38476,734,16.684345245361328,10.901183434851044,20.50332871944164,0.0,39.68600042536855,809,0.75,1,,559.2162162162163,546.0,464.0,716.0,20691.0,54.520707144235644,26829.594594594593,26604.0,22472.0,31268.0,992695.0,1975.5321148077132,0.030324924785596806,0.6037731536763405,0.020359789311099934,0.5419758759755523
ID38604,38604,734,17.35822296142578,15.32806224073179,22.74996652104431,0.0,41.05955791845918,837,0.75,1,,553.7297297297297,537.0,498.0,673.0,20488.0,46.81918448708858,19371.64864864865,19394.0,17139.0,21866.0,716751.0,1114.3647471944676,0.02551771570264319,0.5885760956441293,-0.012552927570099235,-0.44197775415492174
ID38222,38222,734,16.273475646972656,5.249174438905328,21.991252464200848,0.0,37.33133043721318,761,0.75,1,,549.8648648648649,539.0,465.0,773.0,20345.0,58.6013661967033,15627.0,15752.0,14043.0,16727.0,578199.0,729.5898771836743,0.028570956340860317,0.5212772185211555,-0.012941564812742527,-0.5616564305081276
ID38480,38480,734,22.09211540222168,10.663586950060294,20.78415973813168,0.0,39.63694480061531,808,0.75,1,,569.9459459459459,560.0,464.0,766.0,21088.0,67.44542894730439,26015.891891891893,26506.0,21731.0,29076.0,962588.0,1912.567817007976,0.03989792352514714,0.6484413868666696,0.008835482399868944,0.238265843515281
ID38609,38609,734,14.266155242919922,15.109526598376343,21.911773239913888,0.0,41.15766916796565,839,0.75,1,,552.5135135135135,542.0,469.0,716.0,20443.0,50.67687486068617,19310.62162162162,19193.0,16908.0,23407.0,714493.0,1603.981510549977,0.02499460642576572,0.5317258788211108,-0.02852274217164183,-0.70694484184712
ID38356,38356,734,12.648757934570312,7.583106672812137,21.405155038481244,0.0,38.361498557031155,782,0.75,1,,552.7027027027027,541.0,483.0,806.0,20450.0,58.15872193348937,16161.054054054053,16113.0,14579.0,17470.0,597959.0,750.1613139831971,0.02316751842427971,0.4303675346966844,-0.014795040995698146,-0.6470451682731369
ID38484,38484,734,28.730539321899414,10.791632523654844,21.11595434460637,0.0,39.83316729962826,812,0.75,1,,572.5405405405405,579.0,465.0,713.0,21184.0,58.094078200122276,25957.27027027027,26460.0,21731.0,29111.0,960419.0,1993.9475314707402,0.04756472877570161,0.8949701110388594,0.010576506477307495,0.27248859561374794
ID38612,38612,734,14.7333402633667,15.336270345036947,22.17132307525023,0.0,41.20672479271889,840,0.75,1,,543.4054054054054,533.0,458.0,637.0,20106.0,43.556132021067214,19598.72972972973,19545.0,16908.0,23548.0,725153.0,1583.6208273841705,0.019925635543927296,0.4874704776828867,-0.019302032634669317,-0.48716321191995493
ID38229,38229,734,13.524870872497559,5.453091793236146,21.315948525819284,0.0,37.38038606196642,762,0.75,1,,543.4594594594595,544.0,467.0,612.0,20108.0,34.98856527066664,15314.486486486487,15147.0,14043.0,16589.0,566636.0,717.9917448311267,0.01734079300481888,0.5295091984608897,-0.009625565600650681,-0.41461004611773933
ID38486,38486,734,23.76370620727539,11.826073192487282,20.60915004366506,0.0,39.93127854913473,814,0.75,1,,570.1081081081081,564.0,481.0,724.0,21094.0,52.583153081457446,25388.756756756757,26268.0,19058.0,31226.0,939384.0,3054.038022805994,0.03968430937700014,0.8276713566253754,-0.0012120239098114415,-0.02017599086295253
ID38361,38361,734,17.567625045776367,6.843372648805209,21.46244235689825,0.0,38.5577210560441,786,0.75,1,,559.4594594594595,547.0,493.0,716.0,20700.0,55.16621077082248,15464.432432432432,15608.0,13529.0,16644.0,572184.0,751.2594810102615,0.03464707591328823,0.6792033442306374,-0.016246639614268827,-0.6799098504911191
ID38235,38235,734,30.93153190612793,5.974558821806327,22.210008652888412,0.0,37.282274812459946,760,0.75,1,,566.1621621621622,553.0,473.0,783.0,20948.0,67.05947340214485,15935.378378378378,15955.0,14420.0,16922.0,589609.0,659.0673271690395,0.047880614474138654,0.7715402852750474,-0.0017118174058394693,-0.08292091797390906
ID38619,38619,734,12.02656078338623,15.738437313519954,23.483174803785932,0.0,40.9614466689527,835,0.75,1,,551.3243243243244,546.0,471.0,751.0,20399.0,54.27351208567688,19873.62162162162,19867.0,17012.0,22599.0,735324.0,1189.880394347622,0.02651177914205429,0.5247158214713387,-0.008419270120474009,-0.28362863125766746
ID38492,38492,734,12.84199047088623,10.730446990121964,20.53710521383969,0.0,39.735056050121784,810,0.75,1,,543.3513513513514,540.0,488.0,621.0,20104.0,34.19000521287554,26365.945945945947,26587.0,21731.0,31268.0,975540.0,2107.554848975808,0.01613468395721851,0.5046854306620417,0.015574661113827553,0.3837083200725811
ID38367,38367,734,14.019155502319336,6.877166390401653,21.66851483132096,0.0,38.508665431290865,785,0.75,1,,550.7837837837837,543.0,487.0,656.0,20379.0,42.831151134513156,15648.72972972973,15790.0,14261.0,16644.0,579003.0,721.338865068463,0.026738900534390455,0.6697842382880428,-0.014760155118187386,-0.6500080090049467
ID38495,38495,734,16.15839385986328,11.598711817807693,19.987219284452568,0.0,39.882222924381495,813,0.75,1,,556.6486486486486,549.0,479.0,697.0,20596.0,45.17756093473852,28174.91891891892,27653.0,23770.0,34063.0,1042472.0,2520.465955360661,0.02840028787741296,0.6805325887162217,0.04396247727452574,0.9414756725479465
ID38623,38623,734,12.717002868652344,15.69948317421614,20.721774029673853,0.0,41.255780417472124,841,0.75,1,,549.7837837837837,538.0,475.0,632.0,20342.0,38.47736357272296,21810.432432432433,22053.0,19407.0,24079.0,806986.0,1206.2774819100966,0.019929569027920955,0.5583986236504599,0.031144791455739427,1.0922267936166123
ID38240,38240,734,17.44744300842285,4.389191271510856,21.12399029580264,0.0,37.429441686719656,763,0.75,1,,560.4864864864865,546.0,483.0,776.0,20738.0,65.703298421186,15540.621621621622,15480.0,14043.0,17534.0,575003.0,853.767967156031,0.032600311874449714,0.5386385994423842,-0.0014538538958780106,-0.053004305759000225
ID38371,38371,734,13.832253456115723,7.294251497018464,21.22025016097363,0.0,38.60677668079734,787,0.75,1,,542.972972972973,537.0,484.0,656.0,20090.0,39.98853063795396,15857.378378378378,15876.0,14261.0,17330.0,586723.0,792.9317734189351,0.020947064537755345,0.5571763934611351,-0.012973871623080821,-0.5257345405950494
ID38499,38499,734,23.77779769897461,11.013787749075725,20.78939945773075,0.0,39.587889175862074,807,0.75,1,,572.2972972972973,557.0,486.0,800.0,21175.0,70.51865980987856,26326.864864864863,26530.0,22472.0,30601.0,974094.0,1879.7890863096873,0.03936018606727804,0.6146653146448792,0.010674291870852365,0.295833853664916
ID38244,38244,734,28.022300720214844,4.8001550835655635,20.061739625155862,0.0,37.47849731147289,764,0.75,1,,569.7567567567568,555.0,484.0,678.0,21081.0,57.49270746287229,15093.702702702703,15002.0,13840.0,16776.0,558467.0,700.5994998279397,0.045040793753275604,0.8542392271096644,-0.004293940388991508,-0.18581502372451486
ID38628,38628,734,15.156288146972656,14.913348415815664,20.205678605348446,0.0,41.30483604222536,842,0.75,1,,556.4324324324324,546.0,475.0,690.0,20588.0,49.69436617998091,21616.135135135137,21987.0,18762.0,24301.0,799797.0,1569.7826488289916,0.031192688828270705,0.6774047895345268,0.01993593703848105,0.5383097886415884
ID38374,38374,734,15.397451400756836,10.252234032155458,19.08205499943342,0.0,38.802999179810286,791,0.75,1,,562.7297297297297,554.0,481.0,692.0,20821.0,48.38482811369274,24397.945945945947,23742.0,20651.0,31117.0,902724.0,2423.072360385398,0.03189540104067131,0.7189737649926099,-0.021003666466991616,-0.4320469310972064
ID38247,38247,734,21.335206985473633,6.068267145442088,19.953997390305943,0.0,37.576608560979366,766,0.75,1,,557.4054054054054,543.0,428.0,742.0,20624.0,58.61383011782357,14782.81081081081,14641.0,13396.0,16776.0,546964.0,758.7530281044403,0.03568856469540707,0.6553917516190323,-0.01731876327175791,-0.6867375415831184
ID38503,38503,734,22.979806900024414,10.772535885448054,19.614688730715578,0.0,39.78411167487502,811,0.75,1,,571.5945945945946,572.0,477.0,672.0,21149.0,49.67139768264778,27774.054054054053,27653.0,21988.0,34063.0,1027640.0,3354.7290828350388,0.03943700643488056,0.8732075756264226,0.040907370311453244,0.6507307010482525
ID38633,38633,734,19.846363067626953,15.57305160540737,19.98596415358418,0.0,41.3538916669786,843,0.75,1,,565.4054054054054,559.0,469.0,691.0,20920.0,58.1246072672321,20787.216216216217,20825.0,17575.0,24079.0,769127.0,1874.9032587655636,0.03700053049234747,0.6941588940500125,0.007830145411586394,0.17227805021115808
ID38506,38506,734,24.02541732788086,11.94572532200007,21.105694589904907,0.0,40.029389798641205,816,0.75,1,,562.2162162162163,544.0,476.0,738.0,20802.0,58.485105005526904,23651.972972972973,24002.0,18503.0,27804.0,875123.0,3014.396737938405,0.03280580897412031,0.6106891013163271,-0.01459907189686768,-0.2324926560361827
ID38379,38379,734,18.394493103027344,8.346873964850515,20.969736660581148,0.0,38.655832305550575,788,0.75,1,,552.8648648648649,537.0,461.0,779.0,20456.0,58.75096318934418,16724.891891891893,16514.0,15400.0,19659.0,618821.0,886.1793392543753,0.036550490095168746,0.663646394003913,-0.049930906088613725,-1.9837454836550223
ID38252,38252,734,21.22938346862793,5.877119727720637,20.281292070039836,0.0,37.6256641857326,767,0.75,1,,556.7837837837837,553.0,475.0,643.0,20601.0,48.192977321006666,15039.972972972973,15010.0,13396.0,16776.0,556479.0,809.2178146033807,0.03604812089994087,0.8039619961067157,-0.008305812221352838,-0.31132640512165494
ID38510,38510,734,20.471567153930664,11.446822879045708,21.14207394685926,0.0,39.98033417388797,815,0.75,1,,567.1891891891892,563.0,473.0,712.0,20986.0,50.65451490123935,25805.35135135135,26473.0,19593.0,29268.0,954798.0,2383.348149327098,0.039405905182851995,0.8490160643201554,0.014622156467635839,0.312075281099422
ID38513,38513,734,14.627286911010742,11.65308635363939,19.834864839719792,0.0,40.07844542339444,817,0.75,1,,552.3243243243244,552.0,471.0,639.0,20436.0,39.307232903863365,28297.91891891892,27788.0,23437.0,34063.0,1047023.0,2709.0681503504566,0.024247853885415643,0.665303697800543,0.04472472113594604,0.8943558107544873
ID38386,38386,734,22.48319435119629,9.233307354139855,20.970882146219793,0.0,38.70488793030381,789,0.75,1,,567.4594594594595,543.0,472.0,691.0,20996.0,58.95553625619273,19178.91891891892,18835.0,15400.0,25566.0,709620.0,2650.304787277393,0.03501250759876616,0.6512051998020628,-0.041698504338720736,-0.6297622289798768
ID38260,38260,734,18.10251808166504,4.250736134925477,19.58535974478566,0.0,37.52755293622613,765,0.75,1,,565.5945945945946,558.0,504.0,690.0,20927.0,44.096144615714074,15171.864864864865,15155.0,14001.0,16741.0,561359.0,681.0137933895222,0.034404370109511785,0.8532138370898146,-0.0017035202714141375,-0.07603277115232969
ID38516,38516,734,23.029909133911133,11.430435537008627,18.577258188240947,0.0,40.12750104814768,818,0.75,1,,571.3243243243244,563.0,482.0,733.0,21139.0,64.68773456384915,29382.702702702703,29866.0,23616.0,34063.0,1087160.0,2496.4769049476376,0.04424162957203289,0.7483777738124304,0.048344680361201986,1.0855223789516255
ID38392,38392,734,16.135026931762695,9.323161552058565,20.51526160173254,0.0,38.75394355505705,790,0.75,1,,552.5135135135135,552.0,474.0,646.0,20443.0,40.7987075105883,20742.432432432433,20755.0,15935.0,26290.0,767470.0,2912.594352697156,0.024967181430884854,0.6597601078508184,-0.015508888170247195,-0.22437710559979232
ID38521,38521,734,21.3208065032959,11.667545300503035,18.555773548614678,0.0,40.22561229765415,820,0.75,1,,565.4324324324324,544.0,498.0,792.0,20921.0,66.73019495639825,29807.18918918919,29866.0,25864.0,33541.0,1102866.0,1808.0858791956055,0.040501575373435315,0.6596559611841836,0.049756535659293874,1.5627644121469204
ID38267,38267,734,22.96424674987793,6.324909667559297,21.317675638515247,0.0,37.77283105999231,770,0.75,1,,564.8378378378378,543.0,491.0,720.0,20899.0,53.58871850259858,15300.918918918918,15124.0,13529.0,16574.0,566134.0,787.2831757371669,0.04271768180908854,0.8636173213938931,-0.011931131669340005,-0.46936528070397254
ID38524,38524,734,22.40042495727539,12.307730706266835,18.453701159108533,0.0,40.176556672900915,819,0.75,1,,569.1081081081081,554.0,495.0,673.0,21057.0,48.250379263785064,29227.243243243243,29565.0,25784.0,32308.0,1081408.0,1835.9421499813325,0.03542768470048561,0.807136589678104,0.027958830857572045,0.8659685945221144
ID38397,38397,734,19.869997024536133,9.509848838217732,21.80790958021635,0.0,38.85205480456352,792,0.75,1,,558.5405405405405,558.0,482.0,704.0,20666.0,54.00647831232564,22375.35135135135,20912.0,16360.0,29171.0,827888.0,3752.344276258186,0.035890972492496245,0.7166548030621881,-0.01230974213824286,-0.14863646458004626
ID38273,38273,740,13.944801330566406,16.878260605928645,20.72732855305055,0.0,37.72377543523908,769,0.75,1,,548.7567567567568,525.0,497.0,675.0,20304.0,44.748311827502626,20425.72972972973,20935.0,16131.0,23190.0,755752.0,1992.1949180719218,0.024114970050587003,0.5775255906394161,0.004650371846068835,0.09491797847176633
ID38306,38306,740,15.895337104797363,16.979227386459776,20.398758553248147,0.0,38.0181091837585,775,0.75,1,,542.2702702702703,541.0,467.0,627.0,20064.0,37.97341807739304,19584.08108108108,19446.0,16131.0,22835.0,724611.0,1950.8177541507841,0.023113326887359644,0.6452155413322131,-0.011239056230628054,-0.22822070123911026
ID38291,38291,740,14.334171295166016,16.945707984586573,22.936724319850473,0.0,37.87094230949879,772,0.75,1,,553.2162162162163,552.0,475.0,682.0,20469.0,46.90186867583513,22441.837837837837,22599.0,20034.0,24386.0,830348.0,1007.9246145067243,0.023140106602327175,0.5335375589587411,0.009645503572699127,0.4254184834295441
ID38278,38278,740,27.247262954711914,18.0182331442992,20.74261347274413,0.0,37.82188668474555,771,0.75,1,,584.8378378378378,574.0,500.0,699.0,21639.0,50.95832366503779,18957.243243243243,18192.0,16441.0,23190.0,701418.0,1897.929843063012,0.04955116294687824,1.0836787643456367,-0.010814195998426394,-0.21839434312450406
ID38263,38263,740,22.364238739013672,16.222781625093532,20.026348831728804,0.0,37.67471981048584,768,0.75,1,,560.972972972973,568.0,476.0,650.0,20756.0,44.49125162851088,19789.243243243243,19771.0,16131.0,23586.0,732202.0,1826.3092321431798,0.033546063533696255,0.8184818213103523,-0.014984684105838704,-0.32967762776500736
ID38296,38296,740,20.37303924560547,17.45278957929378,22.446860571042087,0.0,37.919997934252024,773,0.75,1,,570.8108108108108,556.0,503.0,708.0,21120.0,51.66281589834749,23064.756756756757,23112.0,21786.0,24386.0,853396.0,611.0151118973793,0.04075518812774892,0.8653233627064356,0.027745272438578533,2.0381231825543114
ID38266,38266,740,29.366430282592773,17.596321992948038,21.24445921729683,0.0,37.77283105999231,770,0.75,1,,590.6756756756756,578.0,487.0,772.0,21855.0,69.75873264890053,21484.891891891893,21884.0,18192.0,24027.0,794941.0,1625.2132985444607,0.056362624454052074,0.9035635039943396,0.027445500071431293,0.7062608860188231
ID38251,38251,740,16.528247833251953,15.81975661390115,16.967082127380202,0.0,37.6256641857326,767,0.75,1,,564.5135135135135,556.0,501.0,656.0,20887.0,39.14050304964129,29403.297297297297,29180.0,23823.0,34955.0,1087922.0,2920.628365274851,0.038090265789105876,1.0584170315704402,0.04563897882103485,0.878828001577476
ID38284,38284,740,25.938920974731445,16.043003911534296,22.660361010213354,0.0,37.96905355900526,774,0.75,1,,559.5675675675676,562.0,463.0,677.0,20704.0,57.98397314035268,20724.45945945946,20601.0,18163.0,23548.0,766805.0,1390.6239525757771,0.035277396940011696,0.6576795827282869,0.0012370119054439276,0.03682480757260621
ID38320,38320,744,14.287578582763672,9.576419765453684,9.699264954103691,0.0,38.214331682771444,779,0.75,1,,555.4324324324324,546.0,478.0,720.0,20551.0,53.556066437447136,15310.108108108108,14788.0,13163.0,19235.0,566474.0,1492.7906897966452,0.03080894211700059,0.6199421542738257,-0.018608595444936163,-0.38893827133429076
ID38309,38309,744,45.769039154052734,9.40532965040969,9.77461453961051,0.0,38.11622043326497,777,0.75,1,,625.7297297297297,591.0,493.0,952.0,23152.0,108.52538071003602,14811.27027027027,14624.0,13163.0,18250.0,548017.0,1122.8585457722684,0.08375926113051675,0.8912211476459719,-0.02530861120277161,-0.6850124090145524
ID38297,38297,744,47.95037078857422,9.386957785242693,9.806734129841201,0.0,38.067164808511734,776,0.75,1,,599.4324324324324,563.0,472.0,902.0,22179.0,109.34388682311227,15183.567567567568,14679.0,13163.0,19235.0,561792.0,1499.416711416301,0.06128576828233333,0.633144763433413,-0.013825313688619613,-0.28392433586309057
